175,636,3.416
303,194,3.441
484,209,3.4915
532,182,3.496
692,202,3.4335
667,210,3.6525
676,211,3.743
595,252,3.5495
498,208,3.694
201,605,3.629
935,742,3.508
942,727,3.5285
1009,592,3.483
1015,683,3.609
1075,676,3.494
1070,671,3.5985
321,215,3.544
94,204,3.452
185,654,3.477
148,613,3.3305
241,569,3.4505
276,576,3.479
105,593,3.417
259,726,3.48
261,733,3.3615
223,802,3.435
260,784,3.5015
337,794,3.4795
253,706,3.523
297,710,3.5295
295,701,3.606
305,692,3.538
267,648,3.5495
256,636,3.566
247,630,3.5175
330,742,3.4805
337,617,3.4655
275,229,3.3155
254,723,3.599
233,699,3.6245
261,698,3.561
253,712,3.592
353,685,3.5795
340,747,3.5525
261,684,3.5055
363,627,3.493
342,632,3.4765
360,649,3.4775
349,669,3.5075
359,671,3.531
214,574,3.5825
141,613,3.353
166,625,3.391
124,557,3.4285
117,689,3.52
245,605,3.4435
165,507,3.487
187,602,3.546
133,570,3.49
132,543,3.521
137,515,3.583
179,550,3.618
169,537,3.5015
161,600,3.5545
193,645,3.5435
356,531,3.373
287,516,3.4615
341,572,3.535
316,508,3.413
85,204,3.2785
351,525,3.53
369,544,3.4765
184,630,3.668
175,620,3.5175
159,627,3.5345
223,636,3.6215
173,665,3.718
179,691,3.6625
107,630,3.6655
161,734,3.6375
170,726,3.6885
379,514,3.741
410,480,3.521
369,559,3.575
155,565,3.536
331,504,3.5465
276,516,3.589
405,505,3.433
286,612,3.6145
320,642,3.584
342,558,3.4835
357,575,3.4275
124,234,3.567
296,198,3.416
79,553,3.5745
88,696,3.5355
74,696,3.568
87,702,3.559
127,731,3.5605
112,734,3.501
128,730,3.5585
146,605,3.6135
191,738,3.582
149,773,3.515
195,783,3.6105
255,730,3.562
230,783,3.505
276,686,3.5295
310,637,3.5005
282,703,3.5
346,766,3.677
193,723,3.4725
225,748,3.5555
257,742,3.434
258,732,3.453
88,684,3.412
105,543,3.381
162,548,3.4685
157,542,3.3925
38,622,3.4555
119,629,3.548
145,631,3.4395
45,650,3.427
53,680,3.4485
42,717,3.44
99,552,3.5185
94,544,3.519
79,560,3.521
91,662,3.3895
141,649,3.587
150,646,3.575
187,638,3.5085
210,771,3.5385
197,742,3.6095
258,696,3.596
58,688,3.4725
72,704,3.4465
196,733,3.719
246,737,3.7715
146,726,3.701
226,733,3.7255
203,787,3.6335
234,773,3.578
237,731,3.661
239,715,3.525
327,798,3.688
239,804,3.671
314,805,3.5795
299,815,3.5755
310,811,3.609
330,756,3.463
379,756,3.5195
319,588,3.368
213,692,3.5755
229,691,3.5625
235,686,3.532
318,690,3.5725
336,692,3.567
329,602,3.516
325,572,3.513
98,203,3.216
100,191,3.278
74,198,3.2095
122,515,3.4425
140,612,3.531
139,616,3.5765
112,612,3.5805
167,627,3.5555
196,636,3.564
192,647,3.642
196,646,3.5465
295,624,3.6955
326,637,3.6705
269,621,3.541
318,640,3.5045
365,660,3.449
341,656,3.488
341,653,3.5255
389,528,3.3755
496,439,3.369
228,637,3.452
412,627,3.495
342,697,3.5
314,671,3.5305
303,632,3.563
310,636,3.535
261,694,3.4275
294,612,3.5125
300,597,3.525
289,619,3.4025
268,574,3.4655
224,605,3.4945
226,590,3.4655
212,601,3.3565
407,681,3.4875
401,685,3.554
404,689,3.4875
405,692,3.4725
382,676,3.524
337,714,3.519
1022,661,3.5615
1044,687,3.4445
933,722,3.5135
309,210,3.29
937,736,3.4745
1110,767,3.398
1110,752,3.392
1243,794,3.4015
1139,722,3.5485
1082,774,3.5745
1078,786,3.604
962,726,3.629
1094,728,3.451
930,722,3.5985
964,780,3.4745
937,724,3.512
1139,736,3.5175
1078,767,3.5355
924,738,3.52
993,789,3.464
926,725,3.6245
923,725,3.521
945,713,3.4805
863,765,3.525
954,759,3.534
941,801,3.5995
1026,733,3.513
1049,760,3.557
1024,796,3.541
978,824,3.5505
983,829,3.517
926,629,3.452
973,692,3.4865
935,729,3.492
967,700,3.4965
928,710,3.4935
928,722,3.5225
972,693,3.512
965,691,3.421
986,602,3.422
1022,675,3.407
1059,765,3.3905
1139,718,3.5615
1237,716,3.4115
1154,712,3.4405
1017,690,3.5025
1027,699,3.4935
1136,665,3.5035
1144,651,3.6165
1126,634,3.5695
887,703,3.603
907,660,3.488
933,714,3.535
978,728,3.499
949,789,3.5
867,823,3.56
94,199,3.4025
302,246,3.4015
286,213,3.24
511,234,3.31
513,197,3.3925
673,208,3.4265
656,210,3.425
584,247,3.459
514,227,3.5285
94,216,3.5195
83,239,3.492
517,219,3.4025
271,224,3.4155
74,205,3.438
123,251,3.4435
60,216,3.454
387,645,3.512
121,575,3.328
267,715,3.4075
253,711,3.4375
221,549,3.4515
170,540,3.4525
259,554,3.548
261,556,3.616
247,694,3.45
236,703,3.5225
359,735,3.483
391,694,3.4995
416,673,3.544
466,665,3.5245
264,550,3.474
279,544,3.465
377,599,3.4445
394,685,3.6195
382,678,3.482
298,617,3.523
311,614,3.4875
370,614,3.546
383,622,3.5635
383,637,3.5945
390,599,3.6435
378,614,3.5005
243,647,3.5405
213,663,3.445
225,674,3.667
208,642,3.4975
246,673,3.614
241,683,3.582
317,711,3.397
241,659,3.3885
176,701,3.4325
166,653,3.5625
162,635,3.528
172,572,3.638
313,658,3.6815
335,741,3.661
332,744,3.5565
306,748,3.5875
320,752,3.494
305,741,3.6355
309,766,3.587
351,686,3.6215
454,697,3.382
443,701,3.421
433,697,3.485
440,662,3.457
426,688,3.4545
372,670,3.572
328,756,3.496
351,762,3.501
391,782,3.6005
338,773,3.466
170,682,3.566
186,701,3.6305
142,624,3.5575
215,527,3.493
403,770,3.5125
318,762,3.505
318,770,3.575
252,772,3.5225
252,762,3.5215
295,766,3.499
325,785,3.422
240,750,3.5515
243,741,3.5265
277,750,3.419
946,842,3.4245
889,628,3.631
854,761,3.5525
899,736,3.4355
908,739,3.422
1046,726,3.3875
997,789,3.3525
833,736,3.575
991,712,3.468
927,768,3.545
924,790,3.513
933,797,3.5215
847,750,3.6555
880,740,3.556
807,723,3.5485
329,773,3.419
254,817,3.441
256,803,3.4315
265,819,3.384
373,783,3.4595
437,768,3.3825
489,773,3.365
508,766,3.3485
556,758,3.423
244,815,3.4045
519,225,3.286
567,253,3.389
571,243,3.443
298,213,3.38
141,270,3.331
310,498,3.407
337,495,3.443
305,458,3.411
319,472,3.339
364,485,3.483
319,477,3.5185
119,605,3.4125
62,550,3.4095
132,657,3.5285
97,251,3.5185
204,669,3.4985
309,691,3.5805
300,677,3.5305
423,774,3.507
469,779,3.5145
458,771,3.555
166,743,3.511
173,756,3.516
215,743,3.5145
336,628,3.5585
349,635,3.4245
217,509,3.35
293,502,3.3285
197,408,3.4235
194,531,3.333
177,539,3.5005
103,234,3.385
127,249,3.3905
214,538,3.473
136,585,3.412
108,529,3.4535
73,550,3.444
165,505,3.283
271,464,3.3405
366,452,3.3235
331,460,3.2865
163,506,3.332
138,504,3.4355
295,491,3.398
311,489,3.468
347,518,3.392
338,494,3.476
338,520,3.4925
346,525,3.5125
340,534,3.5285
335,518,3.5165
324,526,3.4645
366,574,3.532
374,564,3.5755
342,563,3.477
411,596,3.4695
387,650,3.385
396,658,3.382
303,243,3.234
297,254,3.2595
370,636,3.378
391,638,3.392
341,621,3.413
327,540,3.4155
957,763,3.5015
945,780,3.434
958,790,3.484
904,835,3.4955
907,816,3.536
816,740,3.5085
966,752,3.587
982,771,3.4835
955,788,3.409
959,802,3.4485
954,793,3.441
954,790,3.541
977,766,3.511
1036,845,3.3265
869,729,3.567
840,734,3.6285
934,799,3.398
944,809,3.45
930,810,3.4525
913,839,3.347
991,721,3.43
1010,717,3.3855
851,742,3.36
819,723,3.4265
845,613,3.5895
840,611,3.472
996,635,3.486
1002,653,3.5175
1015,677,3.5625
917,701,3.409
1041,588,3.2485
1009,623,3.2995
995,621,3.4035
1012,600,3.39
1015,637,3.3565
1018,638,3.361
999,630,3.3955
1026,641,3.237
1041,628,3.3355
1036,696,3.351
1128,695,3.343
1085,719,3.3995
1081,670,3.4635
1159,702,3.2695
848,600,3.4105
1008,602,3.395
854,611,3.4965
836,610,3.464
1075,695,3.559
1111,724,3.5465
1114,719,3.5925
1105,733,3.568
1101,713,3.559
1112,718,3.5625
876,640,3.784
1050,685,3.627
1158,734,3.6235
1221,756,3.564
1229,680,3.6165
1161,816,3.5415
924,728,3.5755
823,737,3.516
824,730,3.491
924,804,3.433
958,786,3.4495
957,801,3.4525
986,783,3.4425
964,786,3.432
958,778,3.4795
960,775,3.5105
1037,862,3.519
1076,832,3.5325
1004,896,3.53
1091,822,3.46
1123,805,3.416
995,881,3.4115
1058,857,3.4475
1034,867,3.455
1017,866,3.5275
1054,863,3.444
1041,858,3.4
1105,875,3.589
1108,870,3.523
949,807,3.4905
971,787,3.313
957,778,3.3895
951,778,3.427
994,794,3.2845
1012,789,3.4705
1024,791,3.4055
530,449,3.4235
490,453,3.3275
367,656,3.4135
400,660,3.5015
328,645,3.4525
397,667,3.4165
389,655,3.424
405,656,3.5465
299,714,3.566
362,634,3.4435
359,632,3.4
352,610,3.315
445,689,3.3435
472,685,3.2975
386,739,3.3625
365,744,3.3345
475,692,3.378
332,668,3.3845
588,672,3.463
416,739,3.3035
386,650,3.3275
860,763,3.3385
897,746,3.3935
930,740,3.453
947,804,3.468
1049,682,3.5305
1129,736,3.4815
1130,729,3.529
1104,701,3.5685
1067,689,3.5835
1072,697,3.548
1053,711,3.5565
1116,722,3.5055
1104,817,3.6915
1111,712,3.47
1092,716,3.3935
1091,720,3.3925
1152,711,3.524
1148,701,3.3935
1122,710,3.3955
1088,713,3.505
1099,698,3.6175
1105,699,3.5915
1089,665,3.657
1064,696,3.465
1065,716,3.502
1128,498,3.2415
1097,699,3.6365
1098,721,3.319
1075,729,3.3895
1122,716,3.404
1065,733,3.59
1048,733,3.643
1112,862,3.6125
1073,868,3.5585
1054,867,3.4635
1092,735,3.302
861,391,3.225
1106,752,3.4985
1197,797,3.3225
1111,831,3.4035
1146,830,3.4825
1187,766,3.243
1087,744,3.4715
1161,702,3.543
1198,714,3.42
1141,695,3.5045
1238,764,3.4575
1042,621,3.3655
820,607,3.4545
1015,644,3.296
848,710,3.5545
901,732,3.436
879,621,3.49
888,646,3.4815
76,215,3.3135
293,266,3.2795
1194,686,3.656
957,667,3.378
983,730,3.4035
945,811,3.4915
908,819,3.5395
1104,852,3.566
813,713,3.472
837,722,3.4065
1172,850,3.43
1199,933,3.483
924,826,3.457
848,745,3.5695
858,735,3.4875
883,742,3.4735
840,752,3.453
935,758,3.483
957,730,3.4495
896,716,3.4575
901,738,3.4275
852,757,3.436
852,803,3.414
825,837,3.495
888,814,3.3825
901,829,3.482
923,790,3.393
937,737,3.5185
813,714,3.479
814,730,3.4195
862,716,3.3565
924,651,3.3865
951,592,3.2895
1008,509,3.356
997,527,3.38
998,571,3.4125
949,588,3.3725
1133,557,3.374
1172,557,3.407
1240,553,3.384
1135,558,3.515
1133,572,3.4665
1149,613,3.523
1228,673,3.427
1208,669,3.51
1210,676,3.4335
1137,569,3.388
1088,445,3.405
1105,570,3.371
852,683,3.4015
1015,590,3.4865
1090,582,3.4465
1100,594,3.4525
1066,594,3.5575
1089,573,3.465
1174,626,3.497
1166,640,3.43
1113,693,3.52
1111,692,3.579
1095,692,3.5815
1131,690,3.4995
1117,685,3.4575
1055,693,3.5655
1059,686,3.519
1034,545,3.506
1033,506,3.4035
1033,617,3.322
1153,626,3.308
1156,692,3.266
1110,715,3.35
1129,692,3.3035
1034,526,3.3585
1019,506,3.343
1121,697,3.344
1143,693,3.414
1099,672,3.357
1151,686,3.4115
1084,548,3.5275
1162,680,3.405
1147,693,3.421
1164,677,3.428
1212,665,3.4535
1176,665,3.4315
1202,653,3.4065
1218,661,3.474
959,600,3.416
964,595,3.2905
996,687,3.3795
997,675,3.319
948,719,3.4035
946,710,3.445
941,698,3.356
971,700,3.3735
926,725,3.461
923,720,3.446
931,785,3.417
951,794,3.437
1078,720,3.3895
1083,723,3.3415
1083,722,3.372
909,706,3.4415
1031,759,3.5235
1041,758,3.3505
1023,757,3.421
1039,763,3.4625
1086,734,3.4025
1073,744,3.445
1008,856,3.4855
1008,857,3.584
933,678,3.417
972,689,3.3695
890,734,3.577
831,785,3.453
788,767,3.4235
785,770,3.4725
834,800,3.423
892,864,3.378
893,872,3.4385
871,881,3.53
863,868,3.488
906,870,3.442
818,792,3.514
938,684,3.3985
947,788,3.42
902,784,3.5405
939,786,3.5845
926,778,3.407
945,804,3.4665
943,800,3.4355
994,810,3.4285
977,777,3.3345
952,773,3.5045
994,761,3.409
945,771,3.48
1006,774,3.4615
1093,762,3.4925
1053,818,3.5055
1072,806,3.4895
966,762,3.417
988,742,3.417
957,779,3.5925
980,782,3.416
969,800,3.442
977,793,3.4545
955,804,3.468
1153,677,3.3005
1233,819,3.4425
989,786,3.51
996,787,3.552
302,246,3.2235
99,234,3.2665
550,786,3.4205
536,835,3.432
564,797,3.459
873,715,3.775
865,708,3.61
993,780,3.481
1191,695,3.4515
1179,675,3.4225
1148,674,3.532
1233,667,3.593
1167,599,3.622
1166,711,3.637
1046,795,3.5995
959,851,3.6075
925,818,3.5155
912,836,3.5665
977,865,3.5825
985,866,3.5005
1010,881,3.533
935,858,3.5605
1113,848,3.6815
1091,942,3.7585
915,914,3.606
1093,592,3.6825
1017,508,3.474
1107,455,3.3395
866,507,3.2155
313,204,3.1285
113,254,3.1585
735,398,3.3255
903,505,3.299
933,656,3.554
961,658,3.5675
1008,644,3.576
966,630,3.539
985,759,3.522
1114,878,3.369
1198,858,3.489
1116,868,3.505
928,616,3.5145
920,630,3.599
994,531,3.3135
990,496,3.5095
932,620,3.3925
899,514,3.4585
935,625,3.4705
933,652,3.5865
865,623,3.4665
864,711,3.5165
981,681,3.2885
956,707,3.2915
988,684,3.2745
837,722,3.488
809,707,3.471
1096,700,3.4435
1182,785,3.4935
1089,714,3.5215
945,778,3.5575
948,793,3.603
933,721,3.521
907,728,3.5665
935,697,3.5275
956,791,3.578
1009,775,3.648
1028,751,3.701
1029,760,3.5635
1036,750,3.6605
1022,765,3.6105
1056,843,3.6785
913,807,3.502
943,820,3.521
934,823,3.6295
868,769,3.3665
915,891,3.566
903,852,3.679
881,830,3.8005
905,829,3.636
801,732,3.579
765,704,3.3895
858,797,3.477
893,726,3.5485
868,503,3.328
798,663,3.3845
795,674,3.2515
806,678,3.386
775,706,3.7065
780,702,3.542
791,703,3.599
1035,644,3.4305
860,611,3.5855
835,625,3.6515
882,498,3.5195
1028,598,3.5035
1025,675,3.4965
1071,658,3.4655
1055,683,3.446
1049,677,3.4715
1050,692,3.634
1182,830,3.268
1167,812,3.2995
1168,805,3.4415
1168,799,3.3685
1168,813,3.308
1168,802,3.5345
1034,810,3.5465
999,790,3.599
1003,705,3.5515
1071,683,3.4645
1050,789,3.527
1029,804,3.5785
1029,801,3.5755
755,452,3.4755
783,463,3.3145
995,727,3.381
933,637,3.5495
1010,768,3.4905
979,776,3.5085
954,733,3.5785
911,625,3.4825
873,654,3.489
904,638,3.4465
877,689,3.5285
863,659,3.387
899,655,3.487
834,735,3.5115
772,737,3.458
918,837,3.466
780,824,3.748
361,880,2.226
391,897,2.472
371,751,2.978
288,223,3.75
1006,488,3.3795
969,605,3.5425
946,620,3.71
1064,580,3.5655
1084,627,3.424
1034,621,3.4945
1137,601,3.4665
946,620,3.5315
935,594,3.4485
928,602,3.4745
985,484,3.3625
1166,446,3.3875
1026,757,3.5035
1013,744,3.5715
999,618,3.5585
1063,738,3.421
999,576,3.339
1113,559,3.3115
828,764,3.74
850,798,3.6035
995,587,3.493
1074,734,3.846
1064,737,3.936
1081,716,3.7655
1208,659,3.5765
967,739,3.498
830,573,3.611
925,653,3.546
939,658,3.6975
952,648,3.6205
963,644,3.6565
878,705,3.585
921,699,3.6475
923,700,3.524
870,701,3.584
862,705,3.656
875,694,3.5035
463,571,3.2125
346,542,3.3675
245,397,3.206
283,439,3.213
365,454,3.222
76,443,3.323
113,508,3.3795
214,662,3.545
280,609,3.4415
232,651,3.452
226,649,3.4265
224,656,3.4975
232,659,3.4955
230,645,3.395
234,652,3.469
171,638,3.6385
397,655,3.5055
341,739,3.3665
301,755,3.3865
252,749,3.302
215,759,3.2335
200,751,3.101
609,843,3.186
608,843,3.1915
89,228,3.2095
297,178,3.299
288,163,3.3245
298,181,3.438
512,185,3.26
296,181,3.487
641,174,3.377
661,214,3.434
680,239,3.3335
666,208,3.4525
289,226,3.3325
302,216,3.5275
64,170,3.37
82,199,3.3075
564,824,3.5455
607,813,3.708
593,830,3.5585
588,841,3.6885
594,852,3.6245
644,836,3.497
118,239,3.471
97,221,3.332
275,162,3.3595
647,918,3.6925
675,930,3.5735
610,880,3.4175
589,898,3.4025
584,903,3.476
588,914,3.419
580,928,3.402
623,986,3.486
623,985,3.4635
254,190,3.324
1084,758,3.711
989,731,3.4105
1023,744,3.62
1044,823,3.4615
1025,826,3.4545
554,890,3.4975
630,927,3.516
526,870,3.5845
543,927,3.428
570,909,3.3295
559,900,3.491
667,898,3.1525
592,914,3.864
580,918,3.648
681,204,3.4985
635,870,3.5825
626,871,3.687
634,868,3.673
626,869,3.68
222,718,3.522
366,714,3.639
320,709,3.5255
212,570,3.4315
925,629,3.3335
956,576,3.421
844,568,3.4705
740,466,3.415
100,228,3.298
90,203,3.5305
88,216,3.4065
267,247,3.53
321,247,3.416
295,234,3.3585
1137,611,3.4185
1020,475,3.4795
986,552,3.7065
846,499,3.3465
1249,607,3.4365
1228,486,3.4105
961,934,3.6845
846,879,3.5955
913,510,3.414
1060,555,3.379
843,736,3.6355
1047,682,3.5395
867,750,3.5585
898,644,3.5355
954,690,3.56
928,646,3.58
928,637,3.548
908,638,3.704
1012,594,3.5435
1033,580,3.47
857,740,3.658
880,749,3.6425
903,822,3.4315
1035,762,3.8365
1039,810,3.6605
1000,803,3.685
953,800,3.724
1207,786,3.565
1170,730,3.7865
1032,692,3.59
1062,496,3.461
1087,454,3.3705
862,691,3.571
855,578,3.3535
345,704,3.456
506,446,3.2135
247,745,3.4565
269,734,3.5755
289,744,3.4425
288,732,3.621
284,617,3.6295
291,660,3.6295
504,858,3.365
501,848,3.524
305,679,3.3665
570,882,3.4315
400,811,3.382
435,797,3.4635
797,747,3.338
872,807,3.4775
1006,841,3.5435
1040,841,3.393
925,838,3.5705
865,538,3.548
939,528,3.3345
913,475,3.4285
1165,728,3.5005
1070,685,3.491
1157,719,3.4825
1224,793,3.409
1043,937,3.598
1035,989,3.659
992,736,3.5815
1112,494,3.422
1199,444,3.324
1073,472,3.3805
1071,599,3.364
1075,523,3.3095
1052,555,3.489
1036,582,3.4645
1038,594,3.485
1093,603,3.4995
1108,603,3.473
979,567,3.562
998,652,3.393
1041,622,3.487
1021,631,3.542
1035,605,3.4825
1024,622,3.3725
1013,628,3.54
990,772,3.5545
1127,787,3.555
1147,775,3.4675
1017,816,3.5615
997,750,3.613
1079,784,3.534
1139,764,3.635
1036,691,3.5035
1028,621,3.3555
1032,586,3.5225
1044,599,3.499
831,718,3.4865
866,721,3.47
804,525,3.538
852,574,3.5135
1044,706,3.3975
1100,707,3.42
816,664,3.3945
288,255,3.3945
910,467,3.322
858,544,3.358
876,557,3.401
877,569,3.401
973,718,3.273
929,679,3.3405
937,705,3.4715
923,692,3.5405
978,724,3.4325
1019,714,3.2955
1129,753,3.4
1192,800,3.3675
1134,556,3.381
1105,554,3.483
298,247,3.3105
1084,523,3.3605
1028,480,3.338
978,643,3.418
1069,604,3.445
960,700,3.3385
972,755,3.3745
966,750,3.415
914,789,3.4355
785,715,3.4965
934,715,3.5125
967,720,3.5375
953,764,3.414
928,792,3.472
928,789,3.4105
987,695,3.2685
787,573,3.3325
1000,678,3.3645
776,754,3.4395
764,749,3.586
966,660,3.4435
924,681,3.327
974,681,3.468
1035,709,3.4825
947,695,3.389
1023,680,3.4935
996,703,3.4355
1055,688,3.465
1036,731,3.384
1001,721,3.479
1092,630,3.3465
1117,599,3.4385
1041,726,3.687
1084,494,3.368
1113,488,3.3335
1126,483,3.345
1161,597,3.561
879,723,3.313
845,529,3.4455
778,442,3.425
717,441,3.5435
727,457,3.4555
715,437,3.48
715,443,3.6375
857,689,3.571
903,747,3.6095
767,523,3.371
991,533,3.3375
903,545,3.3265
873,620,3.475
524,268,3.295
310,278,3.2625
104,280,3.1845
271,583,3.2275
320,804,3.3425
397,810,3.457
886,640,3.342
1051,587,3.247
898,580,3.3685
935,589,3.357
951,624,3.2095
995,729,3.363
1023,695,3.4465
1037,696,3.4875
1051,765,3.1095
1078,763,3.171
1100,728,3.1705
1083,717,3.3065
1059,800,3.323
1051,800,3.22
1033,823,3.257
1017,819,3.1135
1020,810,3.116
1076,823,3.037
1039,761,3.127
1040,731,3.042
1084,714,3.1055
1056,716,3.1285
1071,685,3.14
1077,699,3.0175
1060,705,3.0265
1040,712,3.2645
1106,810,3.1855
1148,792,3.325
1150,793,3.443
1173,794,3.4925
1021,761,3.3915
1016,772,3.461
1095,741,3.2455
978,738,3.295
873,692,3.371
849,692,3.1645
900,729,3.21
1048,716,3.182
1022,750,3.1245
1026,737,3.164
1024,763,3.2875
1026,772,3.287
1035,805,3.128
1025,822,3.286
1040,804,3.198
1031,798,3.202
1058,801,3.2435
1021,829,3.2595
1023,820,3.172
1023,853,3.234
869,661,3.2695
862,592,3.389
1040,687,3.297
989,511,3.319
940,477,3.3175
908,511,3.44
886,556,3.3345
887,542,3.359
740,772,3.107
751,797,3.137
761,809,3.1145
94,235,3.2795
71,250,3.2375
283,249,3.3575
312,253,3.3165
805,807,3.5535
911,779,3.456
924,770,3.545
1030,856,3.5975
1093,635,3.6775
887,645,3.5685
862,618,3.435
1031,715,3.4135
1022,717,3.496
986,714,3.3825
980,710,3.31
988,766,3.3745
977,776,3.437
1007,822,3.327
863,658,3.2615
854,695,3.118
900,665,3.3275
841,638,3.37
835,670,3.4675
835,656,3.4675
1082,818,3.4355
876,679,3.232
72,224,3.095
309,257,3.2485
534,455,3.2935
557,884,3.53
527,904,3.471
352,704,3.635
310,786,3.5975
779,659,3.577
784,480,3.535
769,645,3.7465
785,721,3.77
814,735,3.711
807,465,3.446
813,415,3.515
719,397,3.5195
709,416,3.628
698,422,3.5985
843,463,3.669
850,463,3.707
843,531,3.6765
997,653,3.5025
1043,691,3.5145
865,548,3.547
694,395,3.535
702,380,3.556
868,536,3.5185
1050,591,3.3755
955,600,3.505
1004,629,3.4315
930,680,3.563
924,658,3.4895
987,676,3.6575
1060,727,3.5735
943,676,3.568
946,651,3.555
925,659,3.5635
998,711,3.592
856,533,3.815
866,546,3.6735
869,533,3.6265
861,592,3.6105
1133,744,3.3335
1142,740,3.4845
1170,744,3.4475
1214,764,3.4395
1095,769,3.68
1146,777,3.5455
1170,813,3.8605
1107,825,3.7505
1071,782,3.7145
1125,802,3.5625
1121,828,3.4755
1062,827,3.491
1032,799,3.5915
1102,804,3.7305
1102,817,3.452
1073,876,3.41
1014,848,3.4885
1028,860,3.398
1016,861,3.478
967,781,3.5425
826,609,3.408
858,529,3.4015
801,714,3.435
319,245,3.5465
290,262,3.435
606,255,3.4315
659,268,3.5115
655,241,3.504
589,171,3.57
584,209,3.513
277,258,3.466
281,266,3.403
464,189,3.217
69,212,3.261
151,211,3.32
268,198,3.212
201,560,3.2995
247,745,3.21
249,807,3.263
260,822,3.3165
261,742,2.987
181,599,3.0445
171,544,2.9565
261,517,3.0315
269,544,3.015
216,750,3.34
212,760,3.388
279,749,3.3315
220,743,3.472
287,320,3.311
285,247,3.2985
296,225,3.343
278,214,3.374
819,716,3.6455
785,785,3.583
799,719,3.532
796,777,3.5475
797,780,3.529
763,813,3.651
748,427,3.3035
895,458,3.3675
794,734,3.395
791,587,3.474
791,580,3.3985
787,658,3.5245
937,664,3.7185
817,578,3.2155
106,206,3.2835
126,204,3.367
135,630,3.3775
202,783,3.448
114,740,3.2815
210,694,3.243
872,721,3.323
232,741,3.249
228,812,3.1575
850,589,3.3725
171,682,3.3785
143,725,3.342
226,748,3.328
114,758,3.3575
150,725,3.477
164,750,3.4145
158,713,3.3755
818,795,3.296
301,275,3.0785
548,218,3.2745
651,250,3.233
305,210,3.2885
77,685,3.3355
205,741,3.351
225,833,3.4095
226,816,3.4175
272,626,3.4035
283,793,3.4465
265,802,3.299
253,782,3.353
187,764,3.3275
186,773,3.321
161,763,3.3965
473,338,3.22
596,275,3.3045
597,245,3.2865
602,225,3.4045
175,685,3.4145
163,714,3.3815
147,716,3.262
168,735,3.2425
152,760,3.12
257,747,3.4025
247,764,3.429
844,478,3.392
894,623,3.3885
905,649,3.608
1076,608,3.3995
1109,601,3.337
1061,621,3.324
1102,621,3.42
1046,618,3.4235
1130,502,3.3855
564,242,3.478
47,234,3.253
329,229,3.345
83,734,3.308
85,722,3.2715
102,725,3.348
176,765,3.048
153,747,3.4315
210,709,3.3955
195,705,3.427
827,768,3.3945
941,530,3.639
902,585,3.691
867,610,3.693
862,613,3.718
923,614,3.684
884,587,3.612
1007,650,3.6625
1016,610,3.7145
991,630,3.596
1017,621,3.5935
990,657,3.7425
131,679,3.42
179,689,3.4655
325,205,3.2585
970,622,3.5165
1112,740,3.444
1008,612,3.514
921,593,3.5595
889,594,3.521
915,494,3.655
513,218,3.292
585,215,3.395
686,226,3.335
676,191,3.489
531,263,3.392
520,196,3.3755
305,210,3.456
78,224,3.3235
169,684,3.7195
83,755,3.571
66,748,3.4645
141,778,3.432
302,255,3.26
855,616,3.3955
894,611,3.515
948,508,3.466
